Time,Temperature
2023-09-15T00:56:42.655922,27.2
2023-09-15T01:11:42.553013,27.2
2023-09-15T01:26:42.426251,27.2
2023-09-15T01:41:42.303969,27.1
2023-09-15T01:56:42.196675,27.0
2023-09-15T02:11:42.081179,27.0
2023-09-15T02:26:41.955206,27.0
2023-09-15T02:41:41.848300,26.9
2023-09-15T02:56:41.735541,26.9
2023-09-15T03:11:41.622002,26.8
2023-09-15T03:26:41.515770,26.8
2023-09-15T03:41:41.402882,26.8
2023-09-15T03:56:41.297381,26.8
2023-09-15T04:11:41.177634,26.7
2023-09-15T04:26:41.074293,26.7
2023-09-15T04:41:40.928204,26.7
2023-09-15T04:56:40.803631,26.6
2023-09-15T05:11:40.679405,26.6
2023-09-15T05:26:40.565722,26.6
2023-09-15T05:41:40.454831,26.6
2023-09-15T05:56:40.340122,26.6
2023-09-15T06:11:40.233609,26.5
2023-09-15T06:26:40.108481,26.5
2023-09-15T06:41:39.990668,26.5
2023-09-15T06:56:39.852967,26.5
2023-09-15T07:11:39.724067,26.5
2023-09-15T07:26:39.614202,26.5
2023-09-15T07:41:39.482235,26.5
2023-09-15T07:56:39.393405,26.4
2023-09-15T08:11:39.264438,26.4
2023-09-15T08:26:39.157088,26.3
2023-09-15T08:41:39.051091,26.3
2023-09-15T08:56:38.931085,26.2
2023-09-15T09:11:38.820761,26.2
2023-09-15T09:26:38.705176,26.2
2023-09-15T09:41:38.586924,26.2
2023-09-15T09:56:38.464770,26.3
2023-09-15T10:11:38.361198,26.3
2023-09-15T10:26:38.248167,26.3
2023-09-15T10:41:38.132168,26.4
2023-09-15T10:56:38.022332,26.5
2023-09-15T11:11:37.902036,26.6
2023-09-15T11:26:37.793614,26.7
2023-09-15T11:41:37.675164,26.9
2023-09-15T11:56:37.564749,27.0
2023-09-15T12:11:37.448589,27.2
2023-09-15T12:26:37.332085,27.4
2023-09-15T12:41:37.206994,27.6
2023-09-15T12:56:37.095552,27.8
2023-09-15T13:11:36.983418,27.9
2023-09-15T13:26:36.866086,28.3
2023-09-15T13:41:36.760332,28.4
2023-09-15T13:56:36.648812,28.7
2023-09-15T14:11:36.536433,29.1
2023-09-15T14:26:36.398638,29.4
2023-09-15T14:41:36.296923,29.8
2023-09-15T14:56:36.184450,30.2
2023-09-15T15:11:36.078091,30.5
2023-09-15T15:26:35.961846,30.9
2023-09-15T15:41:35.857442,31.3
2023-09-15T15:56:35.741595,31.4
2023-09-15T16:11:35.631796,31.5
2023-09-15T16:26:35.510621,31.6
2023-09-15T16:41:35.398735,31.7
2023-09-15T16:56:35.282803,31.8
2023-09-15T17:11:35.161920,31.9
2023-09-15T17:26:35.049364,31.9
2023-09-15T17:41:34.939762,32.0
2023-09-15T17:56:34.824837,32.0
2023-09-15T18:11:34.714733,31.9
2023-09-15T18:26:34.589487,31.8
2023-09-15T18:41:34.475618,31.6
2023-09-15T18:56:34.364128,31.4
2023-09-15T19:11:34.247600,31.3
2023-09-15T19:26:34.137048,31.1
2023-09-15T19:41:34.021266,30.9
2023-09-15T19:56:33.906709,30.6
2023-09-15T20:11:33.790760,30.5
2023-09-15T20:26:33.671413,30.2
2023-09-15T20:41:33.590159,30.1
2023-09-15T20:56:33.446283,29.8
2023-09-15T21:11:33.338475,29.8
2023-09-15T21:26:33.229290,29.6
2023-09-15T21:41:33.108787,29.5
2023-09-15T21:56:33.002778,29.4
2023-09-15T22:11:32.878730,29.2
2023-09-15T22:26:32.762466,29.1
2023-09-15T22:41:32.648081,29.0
2023-09-15T22:56:32.530926,29.0
2023-09-15T23:11:32.415161,28.9
2023-09-15T23:26:32.298578,28.7
2023-09-15T23:41:32.176142,28.6
2023-09-15T23:56:32.069047,28.6
2023-09-16T00:11:31.949266,28.5
2023-09-16T00:26:31.841350,28.4
2023-09-16T00:41:31.732559,28.3
2023-09-16T00:56:31.614265,28.3
2023-09-16T01:11:31.499862,28.3
2023-09-16T01:26:31.374555,28.2
2023-09-16T01:41:31.269545,28.3
2023-09-16T01:56:31.135613,28.3
2023-09-16T02:11:31.009501,28.2
2023-09-16T02:26:30.881501,28.2
2023-09-16T02:41:30.767363,28.1
2023-09-16T02:56:30.650132,28.0
2023-09-16T03:11:30.560435,28.0
2023-09-16T03:26:30.447015,28.0
2023-09-16T03:41:30.329949,28.0
2023-09-16T03:56:30.213020,28.0
2023-09-16T04:11:30.102840,27.9
2023-09-16T04:26:29.992605,27.9
2023-09-16T04:41:29.872308,27.9
2023-09-16T04:56:29.760068,27.9
2023-09-16T05:11:29.646615,27.9
2023-09-16T05:26:29.529393,27.8
2023-09-16T05:41:29.419044,27.8
2023-09-16T05:56:29.297086,27.7
2023-09-16T06:11:29.193928,27.7
2023-09-16T06:26:29.071881,27.7
2023-09-16T06:41:28.960446,27.6
2023-09-16T06:56:28.833244,27.6
2023-09-16T07:11:28.716448,27.6
2023-09-16T07:26:28.600871,27.6
2023-09-16T07:41:28.482174,27.6
2023-09-16T07:56:28.364522,27.6
2023-09-16T08:11:28.247719,27.6
2023-09-16T08:26:28.128876,27.5
2023-09-16T08:41:28.013234,27.5
2023-09-16T08:56:27.894771,27.5
2023-09-16T09:11:27.784059,27.5
2023-09-16T09:26:27.665827,27.6
2023-09-16T09:41:27.562734,27.5
2023-09-16T09:56:27.438968,27.6
2023-09-16T10:11:27.323496,27.6
2023-09-16T10:26:27.209823,27.6
2023-09-16T10:41:27.111548,27.6
2023-09-16T10:56:26.981037,27.6
2023-09-16T11:11:26.852188,27.7
2023-09-16T11:26:26.737568,27.8
2023-09-16T11:41:26.619317,27.8
2023-09-16T11:56:26.513983,27.9
2023-09-16T12:11:26.402649,28.0
2023-09-16T12:26:26.285664,28.4
2023-09-16T12:41:26.169226,28.6
2023-09-16T12:56:26.054208,28.9
2023-09-16T13:11:25.934873,29.2
2023-09-16T13:26:25.819289,29.4
2023-09-16T13:41:25.701402,29.5
2023-09-16T13:56:25.588076,29.9
2023-09-16T14:10:55.316694,30.4
2023-09-16T14:25:55.217064,30.7
2023-09-16T14:40:55.097391,30.9
2023-09-16T14:55:54.973996,30.8
2023-09-16T15:10:54.876575,30.6
2023-09-16T15:25:54.756163,30.5
2023-09-16T15:40:54.646371,30.4
2023-09-16T15:55:54.528769,30.2
2023-09-16T16:10:54.420946,30.2
2023-09-16T16:25:54.317430,30.1
2023-09-16T16:40:54.190156,30.0
2023-09-16T16:55:54.072386,30.0
2023-09-16T17:10:53.944261,30.0
2023-09-16T17:25:53.824547,30.1
2023-09-16T17:40:53.715529,30.1
2023-09-16T17:55:53.614895,30.1
2023-09-16T18:10:53.505055,30.2
2023-09-16T18:25:53.366146,30.2
2023-09-16T18:40:53.252462,30.2
2023-09-16T18:55:53.139044,30.3
2023-09-16T19:10:53.027518,30.3
2023-09-16T19:25:52.908124,30.2
2023-09-16T19:40:52.788206,30.2
2023-09-16T19:55:52.673879,30.0
2023-09-16T20:10:52.565864,29.8
2023-09-16T20:25:52.443594,29.8
2023-09-16T20:40:52.328921,29.7
2023-09-16T20:55:52.207660,29.5
2023-09-16T21:10:52.093384,29.4
2023-09-16T21:25:51.962329,29.4
2023-09-16T21:40:51.837286,29.2
2023-09-16T21:55:51.723287,29.2
2023-09-16T22:10:51.639438,29.1
2023-09-16T22:25:51.536311,29.0
2023-09-16T22:40:51.421437,29.0
2023-09-16T22:55:51.315996,29.0
